CA2077637C	A	492	501	oxycodone	SYSTEMATIC
CA2077637C	A	90	99	oxycodone	SYSTEMATIC
CA2077637C	T	64	73	oxycodone	SYSTEMATIC
CA2077637C	T	77	88	hydrocodone	SYSTEMATIC
CA2100514C	A	231	239	hydrogen	SYSTEMATIC
CA2100514C	A	241	247	methyl	SYSTEMATIC
CA2100514C	A	300	306	carbon	SYSTEMATIC
CA2100514C	A	350	356	carbon	SYSTEMATIC
CA2100514C	A	369	375	carbon	SYSTEMATIC
CA2104399C	A	143	199	2-hydroxymethyl-5-(5-fluorocytosin-1-yl)-1.3-oxathiolane	SYSTEMATIC
CA2104399C	T	37	93	2-hydroxymethyl-5-(5-fluorocytosin-1-yl)-1,3-oxathiolane	SYSTEMATIC
CA2106642C	A	131	139	hydroxyl	SYSTEMATIC
CA2106642C	A	143	168	2-methyl-1H-imidazol-1-yl	SYSTEMATIC
CA2106642C	A	236	244	hydrogen	SYSTEMATIC
CA2106642C	A	250	256	methyl	SYSTEMATIC
CA2106642C	A	260	265	ethyl	SYSTEMATIC
CA2106642C	A	338	344	methyl	SYSTEMATIC
CA2106642C	A	348	353	ethyl	SYSTEMATIC
CA2106642C	A	510	594	9-methyl-3-[(2-methyl-1H-imidazol-1-yl)methyl]--1,2,3,9-tetrahydro-4H-carbazol-4-one	SYSTEMATIC
CA2106642C	A	766	774	hydrogen	SYSTEMATIC
CA2143752C	A	243	248	amino	SYSTEMATIC
CA2143752C	A	399	403	acyl	SYSTEMATIC
CA2151377C	A	157	166	sulphonyl	SYSTEMATIC
CA2151377C	A	176	185	carbonate	SYSTEMATIC
CA2151377C	A	242	250	hydrogen	SYSTEMATIC
CA2151377C	A	282	290	hydrogen	SYSTEMATIC
CA2151377C	A	352	360	hydrogen	SYSTEMATIC
CA2151377C	A	397	404	hydroxy	SYSTEMATIC
CA2151377C	A	422	427	cyano	SYSTEMATIC
CA2151377C	A	429	444	trifluoromethyl	SYSTEMATIC
CA2151377C	A	477	482	nitro	SYSTEMATIC
CA2151377C	A	503	511	hydrogen	SYSTEMATIC
CA2151377C	A	617	625	hydrogen	SYSTEMATIC
CA2151377C	A	676	684	hydrogen	SYSTEMATIC
CA2163175C	A	1008	1025	tetrahydropyranyl	SYSTEMATIC
CA2163175C	A	1029	1046	tetrahydrofuranyl	SYSTEMATIC
CA2163175C	A	112	120	hydrogen	SYSTEMATIC
CA2163175C	A	1466	1477	morpholinyl	SYSTEMATIC
CA2163175C	A	1479	1490	piperidinyl	SYSTEMATIC
CA2163175C	A	1492	1504	pyrrolidinyl	SYSTEMATIC
CA2163175C	A	1506	1517	piperazinyl	SYSTEMATIC
CA2163175C	A	1519	1527	oxiranyl	SYSTEMATIC
CA2163175C	A	1529	1537	oxetanyl	SYSTEMATIC
CA2163175C	A	1539	1546	furanyl	SYSTEMATIC
CA2163175C	A	1548	1565	tetrahydropyranyl	SYSTEMATIC
CA2163175C	A	1569	1586	tetrahydrofuranyl	SYSTEMATIC
CA2163175C	A	1595	1603	hydrogen	SYSTEMATIC
CA2163175C	A	1611	1617	methyl	SYSTEMATIC
CA2163175C	A	166	174	hydrogen	SYSTEMATIC
CA2163175C	A	278	295	trifuluoromethoxy	SYSTEMATIC
CA2163175C	A	340	345	nitro	SYSTEMATIC
CA2163175C	A	350	355	cyano	SYSTEMATIC
CA2163175C	A	364	372	hydrogen	SYSTEMATIC
CA2163175C	A	86	92	oxygen	SYSTEMATIC
CA2163175C	A	926	937	morpholinyl	SYSTEMATIC
CA2163175C	A	939	950	piperidinyl	SYSTEMATIC
CA2163175C	A	952	964	pyrrolidinyl	SYSTEMATIC
CA2163175C	A	96	103	sulphur	SYSTEMATIC
CA2163175C	A	966	977	piperazinyl	SYSTEMATIC
CA2163175C	A	979	987	oxiranyl	SYSTEMATIC
CA2163175C	A	989	997	oxetanyl	SYSTEMATIC
CA2163175C	A	999	1006	furanyl	SYSTEMATIC
CA2173116C	A	155	161	purine	SYSTEMATIC
CA2176392C	A	119	123	acyl	SYSTEMATIC
CA2176796C	A	154	160	sodium	SYSTEMATIC
CA2183620C	A	107	126	quaternary ammonium	SYSTEMATIC
CA2183620C	A	254	273	quaternary ammonium	SYSTEMATIC
CA2185015C	T	6	11	silyl	SYSTEMATIC
CA2188267C	A	132	140	hydrogen	SYSTEMATIC
CA2188267C	A	142	148	phenyl	SYSTEMATIC
CA2188267C	A	198	206	hydrogen	SYSTEMATIC
CA2188267C	A	374	386	nitric oxide	SYSTEMATIC
CA2188267C	A	471	483	nitric oxide	SYSTEMATIC
CA2189221C	A	257	273	benzoylguanidine	SYSTEMATIC
CA2211982C	A	225	231	sodium	SYSTEMATIC
CA2218553C	A	36	62	2,4-dichlorobenzyl alcohol	SYSTEMATIC
CA2218553C	A	67	81	amylmetacresol	SYSTEMATIC
CA2218553C	T	0	26	2,4-dichlorobenzyl alcohol	SYSTEMATIC
CA2222964C	A	180	197	hydrogen peroxide	SYSTEMATIC
CA2222964C	A	328	336	chloride	SYSTEMATIC
CA2222964C	A	338	345	bromide	SYSTEMATIC
CA2222964C	A	353	359	iodide	SYSTEMATIC
CA2222964C	A	393	399	oxygen	SYSTEMATIC
CA2222964C	A	438	455	hydrogen peroxide	SYSTEMATIC
CA2222964C	A	73	79	oxygen	SYSTEMATIC
CA2222964C	A	859	865	oxygen	SYSTEMATIC
CA2222964C	T	0	6	Oxygen	SYSTEMATIC
CA2224369C	A	138	144	phenyl	SYSTEMATIC
CA2224369C	A	171	178	pyridyl	SYSTEMATIC
CA2224369C	A	190	197	pyridyl	SYSTEMATIC
CA2224369C	A	295	301	phenyl	SYSTEMATIC
CA2224369C	A	303	308	cyano	SYSTEMATIC
CA2224369C	A	310	315	nitro	SYSTEMATIC
CA2224369C	A	317	322	amino	SYSTEMATIC
CA2224369C	A	324	332	hydroxyl	SYSTEMATIC
CA2224369C	A	351	359	naphthyl	SYSTEMATIC
CA2224369C	A	369	379	quinolinyl	SYSTEMATIC
CA2224426C	A	187	211	cis-9,10-octadecenoamide	SYSTEMATIC
CA2224426C	A	26	50	cis-9,10-octadecenoamide	SYSTEMATIC
CA2225822C	T	0	14	Nitroimidazole	SYSTEMATIC
CA2230960C	A	1311	1320	carbamate	SYSTEMATIC
CA2230960C	A	1417	1430	1,2-phenylene	SYSTEMATIC
CA2230960C	A	1434	1449	2,3-naphthylene	SYSTEMATIC
CA2230960C	A	1465	1471	oxygen	SYSTEMATIC
CA2230960C	A	1475	1481	sulfur	SYSTEMATIC
CA2230960C	A	1522	1527	imino	SYSTEMATIC
CA2230960C	A	1619	1625	oxygen	SYSTEMATIC
CA2230960C	A	162	170	hydrogen	SYSTEMATIC
CA2230960C	A	1687	1694	hydroxy	SYSTEMATIC
